"COAL, Thousand Short Tons","NATURALGAS, Billion Cubic Feet","ELECTRICITY, Million Kilowatthours","PETRO_INDUSTRIAL, Thousand Barrels per Day","PETRO_COMMERCIAL, Thousand Barrels per Day","PETRO_RESIDENTIAL, Thousand Barrels per Day","PETRO_TRANSPORTATION, Thousand Barrels per Day","PETRO_ELECTRICPOWER, Thousand Barrels per Day","CO2, Million Metric Tons"
0.339750345842009,-0.23936990673431868,-0.19698079549698538,0.24325188945502357,-0.6929938832740973,-0.28542527712996646,0.5235252978980285,-0.27296212985039825,0.2735486376787704
0.7172016814553166,-0.5767003118392761,0.3393905199575666,-0.09368593102502955,-0.7166891060542638,-0.4993059133477485,0.20997965030630666,0.03740734488433497,0.3125103029783488
1.0744171765900201,-0.5864905215797267,0.7480278539148869,0.609147729496787,-0.902288494105458,-0.6978952483882314,0.43626715798018856,0.4295147999936083,0.5893506447797151
1.5672550510973153,-0.3091652205544562,1.2093155157223205,0.7102545562998397,-1.0424074055667985,-0.8666217377515895,0.5826049683067359,0.5778621515748562,1.2293339469992797
1.559455595803854,-0.28249991519256196,1.145486996498795,0.8987471962005685,-1.0240041686357764,-0.8020788513794798,0.46718663968055035,0.5155210984372661,1.2190723551515452
1.006406599792121,-0.570762891625464,0.6086850233913227,0.7362405460514603,-1.0821632514025932,-0.8477928089830494,0.3540545190804763,0.2230657194317253,0.45016136048610494
0.7563317079160075,-0.6559387372443112,0.12721257424119506,0.8854544288655275,-0.7440196012671925,-0.38844456784883163,0.45582595293485423,-0.2322298252490389,0.40203105394979516
0.5181530561225238,-0.22807084089414104,-0.1144966727050332,0.11446964096939918,-0.6425168856482116,-0.0440504062619081,0.2702176587287274,-0.20204509169378093,0.2804706582151119
0.9878391337367003,0.618742487454631,0.31629745288908706,0.23875102010285607,-0.2097875622150951,0.47103663874839885,0.4448912642439378,-0.05301638317670621,1.405845470675966
1.1844540480236518,1.3845390227896237,0.565245351182416,0.025178131523751996,0.2607243241948135,1.2556302208443453,-0.029230721635353476,0.2419697501619066,1.8749641607090177
0.4696598738100867,0.5468339583933324,-0.00719721530357174,-0.23247201472156076,0.2662168040242846,1.063857404925815,0.1720159667014053,0.06689208256023253,0.5469886886903552
0.6839929221412704,0.6812303642234501,0.31851130413166495,0.4396799345979668,-0.0961707892584923,0.6958524017425629,0.3489863055522732,0.028814791915500293,1.2554028430542692
0.45039504798250074,-0.038918680148611176,0.07517429972855115,0.3944249994133484,-0.7291566659361458,-0.12709292096188368,0.46280423316381525,-0.09443418670134442,0.44143799542422574
0.658221016668821,-0.5925708645634723,0.3457900870942689,-0.17436968842704373,-1.0166333767800888,-0.5534923008606598,0.4957661788797505,-0.10327318792356341,0.3075717854027134
1.0146290609881443,-0.7037709048333696,0.7483187433301917,1.464681198287158,-1.0929424409238309,-0.7313333559926742,0.6953576237994948,0.09427061961687139,0.5276596547365389
1.6878318875605283,-0.38511233874330675,1.4132194582640767,1.1002049949630375,-1.1827109825363342,-0.8426674828385586,0.6781564981831204,0.6103767530717722,1.270360074564082
1.512046489896342,-0.3076155293776049,1.2385695566506603,1.8084431246784187,-1.1117624942876372,-0.7690617779098988,0.7034565725132683,0.3032877323988933,1.2679717750807844
0.945065850985512,-0.7029991218757279,0.4214409408888045,1.9365937097678063,-1.0820524520976755,-0.6842222236622447,0.4505245207056603,-0.22563163923826338,0.3515124479301867
0.7495934953296185,-0.5014616822385248,0.12008091702303857,1.4453587220578696,-0.7492641016999431,-0.20990962964539706,0.6929124282028745,-0.40612495543321364,0.5755470833592928
0.5958896232209495,-0.2896644294739474,-0.059208496909500224,0.3522748504136237,-0.4789718354329329,0.21016247750042794,0.46949722210771444,-0.607201878270065,0.3585356675971752
0.9871349588047168,0.7162566516264596,0.277030747208638,0.762055237254951,-0.0422853939670558,0.9439567623303957,0.9410033915830096,-0.6609897273196128,1.6186874822553763
1.5225732323508898,1.3423706803976474,0.7353335353465024,0.1862244615500356,0.45871740592461163,1.3438309917328795,0.02252222540205561,-0.2689982478589908,2.019537238753113
0.9975287765181976,0.950784750072046,0.2629972983892117,0.3991956639788242,0.3114229204305332,0.9575568705302335,0.47806316218713313,-0.5182734076791368,1.328772212774254
0.9014088691779001,0.4297393747406035,0.3664799615739981,0.31473691482235167,-0.17717563346777643,0.368654779596838,0.49085861481303966,-0.6382274352780457,1.1497509506574917
0.4256768710665566,-0.09728425588177449,0.14302293273511038,-0.4032909269187746,-0.553946031760291,-0.06452818937982313,0.5832004792415726,-0.5909362935467033,0.3330537264999443
0.837099856148942,-0.2834758735358229,0.6649500128535051,0.9714120403181545,-0.7968866981848649,-0.5289970523665217,0.6900345869875494,-0.18246384601522425,0.8075157306312243
1.262429029217256,-0.5289763572045962,0.8897742400978567,1.2703644077499412,-0.9600096558099827,-0.7469516054646425,0.8505228450531284,0.11444209850731482,0.8748333923384427
1.4862440035785542,-0.41616128963445,1.1337892370549476,0.7059099968728413,-1.0280140482423064,-0.8223190677509084,0.8565865312789129,-0.010364267391420516,1.1601744611142615
1.682633609846901,-0.1260198996538493,1.3033355243033646,1.3499304421253944,-0.6966291557068595,-0.5928860421492931,0.964342988519311,0.28828545384834164,1.6178171697318011
1.0569394953639883,-0.636684998380401,0.5182271009987662,1.3046241173763375,-0.7339685214639821,-0.508048840047644,0.6750919712142701,0.11660421595717341,0.6552110390055998
1.0138159599975285,-0.5409206172633317,0.19712261070833087,0.613702129645247,-0.49828257143280147,-0.14705323195873973,0.7815227934155385,-0.23197509302075087,0.7880652577206282
0.9771025193092898,0.11004155593773833,0.13035073354812146,-0.5091834069102619,-0.07129370722587478,0.6061274402429093,0.609326513389247,-0.30771133357757996,0.9373339754268043
1.4227923027051856,1.4980176603630335,0.6098905855343825,-0.2103787844762399,0.7310937543555426,1.6568192998635196,0.7503019554839666,0.7158172566394464,2.5364219184521404
1.5140307498895593,1.6375164090797798,0.7981617390606457,0.058322259355439394,0.7584822872996184,1.5892350887071853,0.24476081268270916,0.8985327491023065,2.5029654858598267
0.7495471289431631,0.8871024472973532,0.10619149553928771,-0.17897976060364815,0.4531668883639936,1.1950530526363532,0.4232816958187943,0.09355612678142955,1.0701072348373148
0.9083905052931807,0.7588170107588242,0.3542852980470912,0.10219824122759484,0.10985260399912047,0.8200715844028215,0.5714426005514318,0.11949946518600711,1.5647685854459852
0.43496436116955045,-0.13845826414578372,0.03830668114561028,0.538476372233086,-0.4256931982398533,0.00021462940269576113,0.6357428244949261,0.08413517632222763,0.5310599455263203
0.7980478254061689,-0.7199252613435766,0.3512840582695718,0.4228776882580696,-0.8798595490957748,-0.5654059203750454,0.751202146431975,-0.03140556364674951,0.5635246266382814
1.1137435612023965,-0.879190229142138,0.7311447333518184,0.4937952871847118,-0.9148193678758644,-0.686666103361247,0.7384366078437244,0.192431580237943,0.5226199380302553
1.6456712702022247,-0.5653869537221045,1.1489513887527885,0.5903006067385664,-0.8790048116006985,-0.6908082324757252,0.952738557763078,0.029231061654409897,1.2368834021456392
1.7591894068199052,-0.4202039622697143,1.3293573985538492,1.1373917685306394,-0.9083507989316462,-0.6964722000553186,0.8420383376317772,0.4145767222485603,1.4263686543714322
0.9203830896009295,-0.7776129747964837,0.44117539494197183,0.7693546966372242,-0.9337502205445879,-0.6593600403913554,0.5058389001152199,-0.34955161982230576,0.2630239280913523
0.7343444296133607,-0.4612534235484958,0.2708777609031711,1.4200236667891508,-0.622984551038509,-0.22554199199339436,0.6852599741993124,-0.4809333908008313,0.6143063503975738
0.5888509028610384,-0.35533335875071637,0.05024711142903126,0.6644321946745333,-0.3669062527451719,0.17888363992840478,0.5309157270902627,-0.5157550793084202,0.3974770930706244
1.0240505825675628,0.5006678619509288,0.42117106767867646,-0.35049457315264587,0.0889168115271319,0.8388534702512656,0.36350846290737504,-0.4817576463037468,1.2728293333518996
1.1125260358133395,1.250889898870873,0.6228867554589774,0.47178342374975074,0.2351085801294142,1.074592599291788,0.31841637492156855,-0.4406194269321073,1.8025258229909955
0.5046987074076167,0.7502293940396727,0.09062847194642654,0.11161966137485306,0.07135248361905483,0.9102387493513805,0.47463135731149514,-0.4878401548767685,0.6600078777983264
0.7275512880038209,0.7829056227542022,0.3800139229230186,0.2780704605946995,-0.23235896347395746,0.5364639320183185,0.6210018514940004,-0.26592696416345407,1.3284281357300511
0.45341393078503917,0.012253796749180194,0.20265732958244054,0.334562580536775,-0.7856168260275644,-0.2619061692278265,0.7901186475326131,-0.28995877535900916,0.5663582022964322
0.742907474052606,-0.5380642036185159,0.45158858248269956,0.6668046795661616,-0.9257357374889048,-0.47411442963618516,0.8639930254172963,-0.2809748045759759,0.5850800414663596
1.1480349989398664,-0.5790626210508929,0.9172766326906888,0.8842039494641625,-1.0844372752320859,-0.7769485234640416,0.9698892726863638,-0.2542693404802605,0.7017828789299265
1.6934796163267785,-0.25838067688934185,1.4830938160573088,1.2283041904879828,-1.0814140370550571,-0.8196023391153477,0.9510888539826657,-0.06430951196413819,1.4246077894981517
1.6372715566017009,-0.30477544976363885,1.385954458022077,1.2481512685209248,-1.0453515013831718,-0.7870792163067777,1.0151253912238516,-0.06459530909831497,1.381719597929422
1.1883187678836236,-0.6795230360372085,0.7812129585661884,1.0606500189675112,-0.9782176749180554,-0.6877363297934377,0.6634266044554012,-0.25674831997018455,0.5953011536618333
1.023146438031684,-0.4677870358883169,0.44299907090957374,0.5685242788072881,-0.6178244691237901,-0.10685270459045493,0.7455749835705162,-0.2904972337277479,0.7903928377255383
0.9384753584444133,0.07890480963077896,0.2926054169909455,0.5254812361254246,-0.31925199931598824,0.43324941318105414,0.8203129908016268,-0.4731568093600084,1.0073435340092671
1.3830615519435974,1.028863459286763,0.6912031351822109,-0.6197501960339006,0.2854906069225134,1.1509479629000767,0.8084537367616483,-0.28957564151971427,1.977236002142142
1.6380734737403067,1.6855935871315813,0.9307626687133528,0.19199294015837903,1.01250288421592,1.6538579480434585,0.31388661407119045,0.1976836203268717,2.481693428597565
0.9394136952778406,1.2767732125058453,0.3339286386423947,0.4885749639303894,0.7143947162572959,1.3527550336751453,0.5544082179968113,0.1361088348678714,1.5007702552240292
0.8899248006411984,0.659389723223743,0.40470630225905385,-0.06410053053078463,0.1625403115659745,0.5943431887587888,0.6160294736790329,-0.057595350304711176,1.4529030664274043
0.48975527539705227,-0.26839547955397364,0.1455078860423389,0.5425811136926995,-0.37172866058776194,-0.006272589278582168,0.7579377905777189,-0.1819274586402114,0.5283275689988176
0.7563616480198248,-0.7356161397284278,0.44977766984501877,-0.0011354667011715413,-0.6885144256610134,-0.4312395122604267,0.792913948162553,-0.29620282144265253,0.4556261135411104
1.1418802106332966,-1.0343818979975918,0.7451050932557005,0.39330513515493526,-0.7771802503817203,-0.6729695571752122,0.9090557533291074,0.06677610691158126,0.513633455228691
1.716967103527864,-0.5604602016671086,1.3833044053169734,0.8387605858765995,-0.8250402739486075,-0.7392953702189713,0.9554540876259316,0.16215779395247043,1.3186927793616892
1.8038256746690848,-0.45613474663101716,1.4869229407119708,1.0333857138004543,-0.8726575942761517,-0.7627250965729285,1.1768428946516654,0.20392145342933726,1.5194111350894375
1.200242676350129,-0.9114989421625529,0.6674894826158891,1.1111766669708905,-0.5934538981993658,-0.4821234867825785,0.8056257522757514,-0.19265313514674176,0.5606303315017407
1.0188157825872182,-0.6570249502958067,0.4385510643962927,0.8058626997078513,-0.436234960679126,-0.16483310360913214,0.9480858169801095,-0.25401875023942433,0.8253672572775753
1.0509865988858778,-0.24774926456013918,0.3146291711614873,0.35636246201842237,-0.3590764351976844,0.1580836128078306,0.8582866457524128,-0.4391490213867054,0.8699960738934555
1.567106865058192,0.7935799119143848,0.7868125833018674,0.7000708576133926,0.2976943589355449,0.9680780196097687,0.868060780574974,-0.10892700079532018,2.137535425088979
1.6836112649100496,1.6351398075911703,0.9943939847146169,0.15960894963402833,0.7140042806113971,1.4905531552211981,0.5791820268496616,0.4563010328446347,2.601917995807691
1.125910077708584,1.29878740258333,0.5438272547201256,0.9409508759965857,0.47165454381304805,1.1237148164563344,0.854749587781315,-0.09707470370189009,1.8157424294536582
0.883730927101825,0.4613089728650769,0.46747330063945,0.6903732185572699,-0.1349716506090475,0.34174152500975086,0.9439083770176907,-0.13069521584844648,1.453388822254516
0.5091472592920137,-0.265044961475959,0.21259515988701252,0.963802102317391,-0.45592558001013916,-0.07066493830638396,1.0635373834259134,-0.1624414786730468,0.668933641121502
0.9780091103127957,-0.6164879692349299,0.7267639507665901,1.104902857645556,-0.8736653403351612,-0.6081208918224765,1.0370401936258282,-0.042462599149426745,0.9239352105289758
1.285633483413585,-0.7989370520705743,0.973998518642686,1.4300275020000577,-0.8889345397842378,-0.6757686109209413,1.2034846689670924,0.052722343487500364,0.8977448755172066
1.7334514606480882,-0.5922115158847823,1.424298545313146,1.5603899795922003,-0.9487767167543214,-0.7691135251220045,1.2280590509022309,0.14882059435755723,1.4445440182358582
1.655143701607978,-0.6064445820163106,1.3001191651632233,1.8787226365132679,-0.8621738695680263,-0.6866943291133046,1.2237824514446158,0.05566522557203002,1.3835209424549597
1.2607325786655916,-0.8020691024859757,0.8418564265113694,1.7567323754610775,-0.8789414977121743,-0.667380858267773,1.041269706172317,-0.1884345209270463,0.7497715066833286
1.0555525229671443,-0.6487864734860636,0.5182770371779766,1.6787808299017681,-0.600676957648497,-0.2563433439264402,1.1593182542576679,-0.33729962093977345,0.9313025072401694
1.092885502457316,-0.18822397263665766,0.3737614133655289,1.291999414379011,-0.24412479442469706,0.26427124419518083,1.0880707720501883,-0.4101323282928654,1.1075509131771686
1.6714692130801332,0.924397123234594,0.9301910279325498,0.7518437025544327,0.7290202245063762,1.295273289609489,1.0361682548244966,-0.10606281647237521,2.3580078511192677
1.6600407143081035,1.4024288700775955,0.9465779426253561,0.7101689070257737,0.3282169293615669,1.1533871383070688,0.7638280861778255,0.12730296954526701,2.4533171923637935
0.9795329101490666,0.7513707344452847,0.32347696561231887,0.8825380710835804,0.2200240461885338,0.902013294772544,0.9806788228982779,-0.3043791046725776,1.2663525889904115
1.179336387243259,0.6754195327487227,0.5882107709874284,1.3486863864195875,-0.14132414409097147,0.5622316915010612,1.0701965805865348,-0.27943812723134465,1.835132182885863
0.5798950256199659,-0.3064803142335609,0.1986656190959708,0.2039452963542888,-0.6568047198251636,-0.2061015052636026,1.149271015350574,-0.3952149604850764,0.5960297874024996
0.9007364983250683,-0.7194536162027962,0.5547500957095788,1.0448027620334497,-0.8412328009386609,-0.4611611615876716,1.2818023893711443,-0.4347315917693219,0.7997233975713076
1.4911873826651343,-0.6959550710718583,1.2335459574721477,1.8790224089724976,-0.7975198370701064,-0.6345284350185291,1.2964320156763456,0.0656308473811485,1.1196745690288303
1.8945258989755076,-0.3846141508023956,1.7725970974254495,0.9544898849945659,-0.8997242816202295,-0.7438303077162536,1.3751292011877116,0.2645187298497042,1.6522653538044672
1.9598059266554846,-0.3672735353017391,1.8098374638919648,1.9349942095746233,-0.790222911417697,-0.6795814395947456,1.4515728625289264,0.4368875376578773,1.807302421957593
1.4437205517714704,-0.9238699287772326,1.0456731622748363,0.37918799355700866,-0.916259758839789,-0.6961334910306253,1.0817566942499437,0.23106182620749552,0.8345561383404371
1.1978880095083333,-0.9121665956735279,0.5734037442821757,0.19360742897452277,-0.7046383626051657,-0.31366984635577894,1.156219381541877,-0.05722878441522361,0.8507479992441581
1.0551278278369354,-0.4320012160508031,0.42981365738859845,0.7879984023695376,-0.5132774106982727,0.10497686031112874,1.1801600290496195,-0.39799423406525875,0.9369696585564712
1.6840845398974233,0.9215999204516083,1.0161146028174017,0.7294100164446964,0.10384306074670235,0.9635807164485632,1.2375262898569777,0.2520037147639804,2.452973115319588
1.381501346339067,0.5926897082495953,0.7446029386124119,0.8015074341215964,-0.08095435138318609,0.4816448172301122,0.9684738955342642,-0.5084009805876847,1.814872116930083
1.0092875484198776,0.5500374701937008,0.44682483017855656,0.4585163511969289,0.26905537669311713,0.8624501989715644,1.0243150943847807,-0.5667491578217045,1.1091903390936717
1.1051513921485443,0.5132675249975029,0.6059666575462023,0.7384224613082918,-0.20666407704790304,0.33454395823501837,1.189789579356837,-0.7395735842495795,1.6214805782612687
0.4959817685047852,-0.3960561394125067,0.3145085898115205,0.40158527872526534,-0.8204447408732288,-0.3937486570896883,1.265224472872621,-0.6567462611752064,0.45512011788786955
0.9661265587990333,-0.7119317949965769,0.7719425917666203,1.0950232138820448,-1.007125741186711,-0.6873693950166865,1.3258923570954453,-0.6927774100187316,0.7378300092668351
1.3626484008112634,-0.6617414017036148,1.241759202169205,1.717781226847717,-1.1480624570414881,-0.9116488687217534,1.4748531853535742,-0.5125243290959878,0.9978915352067205
1.9362687528618783,-0.23735469567825546,1.8863631503920826,0.8889874614207489,-1.2192061631131346,-0.9745523093285072,1.5434615846833228,-0.3841910608820138,1.679305761513681
1.997594065622745,-0.25174906036442346,1.8492425693129473,2.0349212176274163,-1.1924349405821695,-0.9569347357524467,1.5848709222553687,-0.23699725280610254,1.868102859651065
1.1900079955308656,-0.8430675199183527,0.7920476432079471,1.672890301077879,-1.0916867154681018,-0.8135996625110612,1.2577686759684708,-0.6418247513799655,0.706559477896524
1.1821590283925718,-0.47113959572018715,0.645587315221741,1.4210578817734962,-0.9551714194952616,-0.5101751800359963,1.3460871023321508,-0.6140258025969655,1.1030374319502572
1.0859921139242976,-0.22379336656541443,0.472315127098505,1.470220565087375,-0.7464624621327494,-0.20397751742125506,1.1887121200375286,-0.6323043932219196,0.9871239477057453
1.5159725461946782,0.5059478374230472,0.851087469966236,0.6984478038698406,-0.34541118759121997,0.27574736455267057,1.3144557773282861,-0.6737118417779284,1.952604133742357
1.6212721243146915,1.2245247313258392,1.0919408476664343,0.8515801409724268,-0.22558965355924973,0.6774891978829767,0.9981835206005031,-0.5126920795877872,2.251202288633099
1.1687987521828467,1.4107898521187106,0.668814117969275,1.0422182951885097,0.11564054864170388,1.013556762612857,1.139627615951847,-0.11924883352529653,1.8098121603976702
1.0551945814536163,0.517271404309499,0.6302846132879516,0.5650897429172432,-0.3154953752635552,0.21978040251411451,1.1936551377785005,-0.5928395367808221,1.5362304306031767
0.6777773216393993,-0.133123161319549,0.3881139873257538,0.8141942328426217,-0.999127086603159,-0.40185650436828385,1.3525485344660393,-0.6118119103039589,0.7627857148846948
0.996419478197022,-0.6423651576083332,0.7661779793471141,1.1519714162085213,-1.373291063151429,-0.9785815354347546,1.497028904639558,-0.6489427568159465,0.8613131884838345
1.4941464435092686,-0.6517817263931,1.220744100168837,0.9345293216734865,-1.3121509514665997,-1.0329772639420944,1.580817570152859,-0.5155438379483767,1.0160871388972768
1.8859934936308311,-0.43728119152292144,1.646256692813137,0.8982568541065402,-1.3435810209614674,-1.089953296616716,1.6317861046472646,-0.5591113329605181,1.505425415233849
2.0318731545236215,0.044286872999008894,2.0452186546561135,1.1005839930007788,-1.2386804599916903,-0.9899541613680326,1.652053973087133,-0.3829153287468482,1.9680673609054105
1.380044008873331,-0.5805265585657838,1.117953701007588,1.1673968504678076,-1.1664023800839862,-0.8840440832092505,1.3241783935304359,-0.6085376692232821,0.9066706388403821
1.1600677752157746,-0.5050919205948379,0.7998689531337819,0.9002824594382006,-0.9802701001377135,-0.6117173230638379,1.3552696039654952,-0.6512001399771974,0.9369291789042105
1.0721609509455974,-0.08313490165834955,0.5413504565383614,0.4126618710938491,-0.42838403850212997,0.19237790155802573,1.3112915369005793,-0.8191287372370019,1.0223614849974685
1.5998272628344974,1.0696311585333897,0.9908289660323826,0.11017861233869325,0.35291462204336543,1.0454518624381415,1.1792847664663253,-0.7084651874925619,2.2010884791360827
1.7756908892135193,1.753063343309514,1.2241451226294136,0.4377656733225914,0.37688948116451343,1.220348030772128,0.7823609404335923,-0.6829981776449456,2.4932301294914647
1.3127876430953107,1.281691797545417,0.6949999186201369,0.19569941249358624,0.3732383802596208,1.1161244412987978,0.763603176931738,-0.7373389820193137,1.6080615735373087
1.1212833996812466,0.8222440943014927,0.6883564657535943,-0.18958099950116428,-0.2857695046014626,0.43036803432515636,1.0085620297764648,-0.82788696970391,1.4940911126012446
0.7314508409028649,-0.10433034843950022,0.4263197307333104,-0.16259077201111985,-0.7732653416079764,-0.26616825778855013,1.1959917564977007,-0.7830685944813138,0.6138610742227227
0.9845727499592265,-0.6076022564527731,0.6969438128670512,0.1332503855402207,-1.1688821740511826,-0.720151253885786,1.2603462688799065,-0.7909404416335291,0.5825703030262824
1.4638875416611419,-0.5514274826073062,1.365332100719776,0.23733352461706336,-1.1955584257493614,-0.9167224476541381,1.162126850015455,-0.5882729956151724,0.7309687082088823
1.9699546898616553,-0.3365696408122929,1.7813455641238416,0.1345501132741701,-1.2598958888046605,-0.9980596565006233,1.1778793606601103,-0.7024800156246583,1.2706434321298972
1.8340098427561287,-0.3904719426158162,1.58705225540593,-0.2540684791773009,-1.331060699505815,-1.037700373119762,1.1489342054451037,-0.7443203018693839,1.0761791826762093
1.2234944871698106,-0.8472224890157073,0.8758444758787199,-1.5765767787984148,-1.2534695291194584,-0.915887435822429,0.6465761378360048,-0.6934919028541733,0.09837294252664047
0.9333034676316212,-0.4898971883970422,0.6034187813017474,0.5026664107460969,-1.0146600939210857,-0.49393596401875695,1.046045426887875,-0.8122944579414717,0.6017374183710609
0.9462208749516217,-0.013370214146055116,0.4847072172757689,-0.678891019776467,-0.6316849345532035,0.10390192958692852,0.8069220272408836,-0.7898138210466294,0.6084368008199756
1.4129804530407957,1.0707561649081527,0.9574253905970358,-1.6331352769278924,0.12628255807113922,1.0021653195115403,0.7871349992581688,-0.6953164483267072,1.7054556168731907
1.4879370174256952,1.7451147955473505,1.1123501802445044,-1.1526192958673163,0.33300768025989497,1.0049008653151397,0.5339780382044733,-0.5093080758396368,2.0455251755035846
0.5368383021194166,0.9326417253059056,0.35681078958928814,-1.0723445137489647,0.08988234832712529,0.6382060074565697,0.5749973853596592,-0.7734943904863939,0.4924423572709459
0.4024830764791743,0.6034007489791895,0.49248143973060216,-1.391499403701066,-0.26454879963111544,0.16977142630575365,0.754556950358829,-0.7976546032929558,0.5813761532846324
0.0649419575026675,-0.2730649706230895,0.19831448788057832,-1.3425422786449464,-0.7135920016739569,-0.37030481785970226,0.9059380458488662,-0.8554912450766738,-0.2750518495654201
0.25395237666634,-0.755431360902791,0.5022970269387516,-1.2462703533629205,-1.2158346985492232,-0.9091273682045922,0.7943636710615909,-0.8154133744927046,-0.4034533065319259
0.7527330122858615,-0.7076175690984388,1.0099308113633503,-0.6425329029354548,-1.306758718627292,-1.0768588998079136,1.0244685423186883,-0.799247197468187,-0.0740096566195958
1.0618520023590845,-0.4408828453252475,1.3574171464936666,-0.8716318636708699,-1.2394349504966033,-1.0905319245339002,0.9674823005823048,-0.7961407068793096,0.30872545549210384
1.2131303183140008,-0.2810441446930957,1.4786155908941927,-0.5081277796073976,-1.1993203259591718,-1.063171762205898,1.0337191814822533,-0.7657902938259782,0.5383260431068658
0.45739683833109,-0.6126943905701209,0.7270480954462799,-0.20746670915799498,-0.9981404451736574,-0.9001609876342394,0.7214958451476977,-0.8470457326623795,-0.29695134143770124
0.5318506536186333,-0.42653339922391564,0.4427320603719118,-0.5147827282023255,-0.9646368458296233,-0.5170246292020159,0.8337028464350492,-0.8881446031532263,0.0006753017988163145
0.4425546434809006,-0.2038025545594181,0.29742460739113613,-0.3321977469802984,-0.8694866236925668,-0.30491045463384997,0.7129686825245017,-0.940743701804097,-0.09914752067262386
1.335185287217779,1.2576011437961834,1.0497157305814078,-0.9177047494228195,0.09691546611068376,0.7460848318213817,0.7735839401995958,-0.904331490115003,1.575273055207274
1.4905666788786174,1.9086409036437884,1.1956404176386022,-1.2371915303119259,0.3763038276956656,0.8909629128419253,0.40609885100320886,-0.6745940851051696,1.86146419668054
0.8793749332426515,1.237234649080647,0.6199997153664635,-1.0134499316693375,0.414930575852779,0.8993412569110748,0.4990423199668422,-0.8845949199070026,0.7933680921665968
0.6721858033793416,0.5470708018406518,0.5143309758441458,-0.25765290129696256,-0.6315424783040242,-0.12160066004064175,0.7939476443526968,-0.8926428015259207,0.7448734687599539
0.10985339471065923,-0.3739888637347618,0.17405818432876616,-0.4852851182139986,-1.1047715857630946,-0.7116505982243865,1.0385070893983372,-0.91033530092644,-0.23866064218430647
0.6212958400323852,-0.5261791544216106,0.7345312609147382,-0.7579581471304873,-1.1414092225890744,-0.8912087199399155,1.0276061924907007,-0.8306745272589959,0.06825608124572095
1.2860920213459666,-0.46035096834405753,1.4023436768171118,0.021212570134496914,-1.0535664784191814,-0.9654165742458078,1.1816047662757145,-0.7057376887555276,0.5089580553927406
1.7287129441006586,-0.10036322069691521,1.876653063137495,-0.33152968264258387,-1.2928454916241081,-1.1249014819562497,1.1746015576820394,-0.6649743192482794,1.056850148722393
1.7176965003760971,0.00804982555927716,1.864905144086342,0.6745131142320997,-1.379221464043192,-1.1826419620824358,1.1694735160785235,-0.7631787707375953,1.1824989893352669
0.8435347649988075,-0.4849010167109351,0.9874055030125243,0.6342365431025686,-1.4027900590463096,-1.1429612589812153,1.087001068222125,-0.8529459937875203,0.19319652794405542
0.3312364055029926,-0.42886099861997706,0.4550254930810203,-0.5213456038276313,-0.9733952670754654,-0.6782901114381028,0.9534304583748077,-0.9252464557530512,-0.10214301493981041
0.45392832972823927,0.20072605346059724,0.4283389342124619,-0.6011964220393553,-0.6143052721533223,-0.07622305931576075,0.8175121505350846,-0.9329360554573854,0.23869565708351181
1.3791919391483713,1.7131756399749067,1.211865682104748,-0.26344707468752715,0.2749435683258644,0.8456347071831453,0.8031966216252793,-0.7774976213585938,1.9296724107374639
1.4794597158518552,2.0696372787124018,1.2223781415408919,-0.3088411899425019,0.09718982629428856,0.6375332936991926,0.44283273528221606,-0.788105251222747,1.9643027532452948
0.5051645847428797,1.1789487017478752,0.5277222364618047,-0.99620445033615,0.11039604820895259,0.536906135467224,0.6010602676500593,-0.8723864118927147,0.4503030392690126
0.45799430067515057,0.7258631035198524,0.6056893413876628,-0.08474414681254122,-0.5827116417797669,-0.1313009101644968,0.7992540622548335,-0.864653321320136,0.654543124743321
0.09278479782140532,-0.10200683255115155,0.3779432611607596,-0.8038897115802266,-1.1124378424318948,-0.7220847179017437,0.8515161018960691,-0.8949478175428678,-0.2776627871361455
0.4772959982648291,-0.42384236764145194,0.6743696994417462,-0.7134804791080184,-1.4907488786784973,-1.120027835434274,0.8797333488614254,-0.9051412486618371,-0.1358018457934214
1.0920291805386229,-0.4443864949424768,1.2901763077265163,-0.21948116107760351,-1.2806945011848467,-1.1364128845038117,1.144265399715987,-0.8695263695572216,0.26142498182710855
1.67255981339873,0.03171171099870995,2.0018749448139674,-0.4072864655539511,-1.3843815459579107,-1.221882813880756,0.9464920635293892,-0.8200896783258279,0.8901144610663292
1.5644663109994064,0.03430065488836361,1.8317701990423458,0.48952352964066875,-1.1270897314678607,-1.0873000759232851,1.0314495923659515,-0.8728461724998685,0.9726119923707859
0.6661794923580414,-0.4478574764980063,0.8741015691674237,0.03465094123545054,-1.0041077791670594,-0.961850720902509,0.8499638957198726,-0.8997877298803386,-0.07913033263039837
0.25376533839133014,-0.2665088989908504,0.46588707287970227,-0.0062444458992088015,-0.7898166472996673,-0.6355939571587099,0.7355421477185895,-0.9482531250542766,-0.14831005834154445
0.10500140866471798,0.3203279108487331,0.4017024790941864,0.2781582511006175,-0.46624046768219995,-0.1985722859021911,0.6644442356993957,-0.9683355512145055,0.005532860069932737
0.4928104474693914,1.3616346280308382,0.8435079092390833,-1.0167752647349493,0.07685023960590277,0.3584793959800107,0.6407290514014023,-0.9304405080176541,0.8666362627559335
