MSN,YYYYMM,Value,Column_Order,Description,Unit
"""PAEIZUS""","""200902""",191.377,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200903""",179.711,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200904""",151.784,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200905""",171.136,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200906""",178.942,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200907""",180.442,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200908""",195.097,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200909""",155.862,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200910""",136.017,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200911""",110.619,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""200912""",128.201,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201001""",239.132,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201002""",137.731,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201003""",133.845,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201004""",125.302,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201005""",163.767,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201006""",224.094,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201007""",243.777,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201008""",196.358,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201009""",153.013,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201010""",118.102,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201011""",114.389,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201012""",189.444,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201101""",184.322,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201102""",143.626,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201103""",147.36,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201104""",132.732,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201105""",127.81,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201106""",145.007,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201107""",168.878,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201108""",143.404,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201109""",130.395,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201110""",106.993,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201111""",97.296,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201112""",115.594,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201201""",125.558,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201202""",105.223,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201203""",77.424,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201204""",78.545,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201205""",90.737,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201206""",112.006,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201207""",123.293,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201208""",104.585,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201209""",92.411,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201210""",89.627,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201211""",92.403,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201212""",93.397,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201301""",137.78,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201302""",113.907,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201303""",101.085,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201304""",101.529,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201305""",121.376,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201306""",123.939,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201307""",145.528,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201308""",124.158,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201309""",116.059,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201310""",107.597,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201311""",99.893,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201312""",129.329,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201401""",363.967,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201402""",163.721,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201403""",167.835,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201404""",95.915,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201405""",110.352,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201406""",113.553,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201407""",110.003,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201408""",112.931,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201409""",109.611,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201410""",80.918,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201411""",98.193,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201412""",116.085,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201501""",158.763,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201502""",351.826,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201503""",97.07,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201504""",94.813,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201505""",104.782,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201506""",104.708,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201507""",125.867,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201508""",116.45,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201509""",111.785,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201510""",94.367,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201511""",98.742,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201512""",93.137,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201601""",127.222,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201602""",126.083,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201603""",101.729,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201604""",106.57,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201605""",107.288,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201606""",113.511,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201607""",131.912,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201608""",131.38,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201609""",111.22,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201610""",89.45,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201611""",100.826,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201612""",111.684,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201701""",114.696,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201702""",99.452,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201703""",90.757,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201704""",72.783,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201705""",103.607,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201706""",109.37,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201707""",101.572,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201708""",96.881,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201709""",95.075,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201710""",86.768,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201711""",96.15,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201712""",146.256,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201801""",348.108,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201802""",100.889,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201803""",84.485,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201804""",93.989,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201805""",88.624,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201806""",112.692,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201807""",109.612,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201808""",111.058,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201809""",109.795,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201810""",89.057,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201811""",99.302,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201812""",100.019,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201901""",122.532,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201902""",95.249,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201903""",80.252,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201904""",67.007,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201905""",96.791,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201906""",88.015,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201907""",100.744,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201908""",98.238,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201909""",87.365,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201910""",60.322,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201911""",70.312,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""201912""",83.499,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202001""",90.525,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202002""",81.241,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202003""",82.435,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202004""",75.7,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202005""",78.924,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202006""",99.618,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202007""",102.909,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202008""",97.726,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202009""",70.589,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202010""",70.186,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202011""",80.301,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202012""",96.642,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202101""",95.867,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202102""",148.063,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202103""",84.793,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202104""",73.766,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202105""",80.259,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202106""",83.635,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202107""",91.595,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202108""",112.034,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202109""",94.553,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202110""",89.144,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202111""",103.265,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202112""",93.045,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202201""",190.326,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202202""",102.129,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202203""",83.683,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202204""",76.434,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202205""",91.592,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202206""",95.145,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202207""",86.92,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202208""",91.309,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202209""",97.888,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202210""",92.919,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202211""",92.905,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
"""PAEIZUS""","""202212""",249.199,"""13""","""Total Petroleum Consumed by the Electric Power Sector""","""Thousand Barrels per Day"""
