MSN,YYYYMM,Value,Column_Order,Description,Total,Unit
"""CLTCPUS""","""201609""",66614.898,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201610""",58952.703,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201611""",52533.242,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201612""",69501.358,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201701""",68005.594,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201702""",52380.924,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201703""",53325.237,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201704""",48565.447,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201705""",55201.684,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201706""",63098.547,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201707""",74213.784,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201708""",70229.13,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201709""",59039.437,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201710""",54435.842,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201711""",55357.275,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201712""",63002.781,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201801""",69253.774,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201802""",50024.953,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201803""",48869.909,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201804""",44793.442,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201805""",51573.59,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201806""",60239.976,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201807""",68083.151,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201808""",67976.37,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201809""",58159.414,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201810""",52811.207,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201811""",56170.449,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201812""",60149.091,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201901""",60198.764,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201902""",49199.764,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201903""",48347.845,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201904""",37282.224,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201905""",44060.166,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201906""",48267.03,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201907""",59801.968,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201908""",56310.744,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201909""",51113.288,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201910""",41517.648,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201911""",45869.143,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""201912""",44574.785,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202001""",40771.261,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202002""",36011.703,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202003""",32842.827,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202004""",26754.133,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202005""",29783.502,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202006""",39797.904,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202007""",52852.356,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202008""",53610.339,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202009""",41827.721,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202010""",37392.536,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202011""",37873.817,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202012""",47175.003,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202101""",49009.762,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202102""",51520.742,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202103""",38330.784,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202104""",33633.784,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202105""",39281.849,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202106""",51589.707,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202107""",60022.263,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202108""",59903.694,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202109""",47960.25,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202110""",39435.283,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202111""",36554.636,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202112""",38367.696,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202201""",52357.441,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202202""",43430.378,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202203""",37946.865,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202204""",34267.185,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202205""",38500.672,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202206""",45133.892,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202207""",52853.777,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202208""",51704.667,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202209""",40626.942,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202210""",35007.109,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202211""",35810.471,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
"""CLTCPUS""","""202212""",45104.313,"""12""","""Coal Consumption"," Total""","""Thousand Short Tons"""
