MSN,YYYYMM,Value,Column_Order,Description,Unit
"""PACCPUS""","""201006""",278.818,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201007""",233.467,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201008""",217.096,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201009""",212.629,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201010""",294.013,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201011""",362.072,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201012""",530.613,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201101""",496.923,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201102""",499.426,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201103""",368.06,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201104""",267.66,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201105""",195.958,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201106""",235.77,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201107""",216.118,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201108""",264.883,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201109""",288.192,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201110""",328.807,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201111""",390.135,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201112""",493.068,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201201""",479.339,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201202""",422.254,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201203""",332.707,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201204""",266.15,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201205""",238.592,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201206""",234.345,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201207""",219.749,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201208""",258.155,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201209""",229.074,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201210""",239.841,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201211""",320.848,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201212""",358.424,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201301""",509.695,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201302""",515.299,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201303""",426.287,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201304""",328.821,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201305""",226.198,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201306""",178.161,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201307""",173.077,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201308""",200.623,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201309""",222.095,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201310""",209.33,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201311""",306.255,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201312""",367.248,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201401""",447.016,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201402""",486.935,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201403""",406.831,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201404""",249.656,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201405""",256.426,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201406""",227.058,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201407""",201.429,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201408""",206.171,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201409""",261.549,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201410""",291.14,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201411""",380.653,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201412""",406.736,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201501""",652.171,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201502""",654.169,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201503""",532.057,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201504""",423.925,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201505""",397.428,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201506""",340.457,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201507""",347.25,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201508""",366.653,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201509""",364.263,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201510""",527.604,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201511""",581.774,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201512""",614.98,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201601""",606.834,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201602""",600.244,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201603""",490.052,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201604""",451.002,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201605""",413.974,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201606""",362.317,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201607""",361.954,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201608""",342.638,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201609""",385.947,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201610""",442.72,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201611""",496.037,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201612""",649.362,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201701""",610.493,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201702""",550.39,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201703""",515.557,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201704""",440.345,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201705""",385.521,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201706""",394.423,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201707""",339.616,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201708""",367.723,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201709""",366.613,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201710""",413.821,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201711""",525.839,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201712""",641.883,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201801""",698.734,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201802""",577.456,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201803""",525.938,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201804""",483.877,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201805""",376.108,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201806""",354.354,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201807""",340.765,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201808""",334.098,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201809""",349.365,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201810""",470.513,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201811""",581.056,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201812""",668.114,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201901""",668.871,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201902""",643.201,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201903""",567.54,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201904""",452.812,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201905""",400.342,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201906""",372.165,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201907""",358.108,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201908""",408.196,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201909""",348.278,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201910""",420.04,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201911""",586.708,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""201912""",630.741,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202001""",643.927,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202002""",619.794,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202003""",521.605,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202004""",440.671,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202005""",445.143,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202006""",392.526,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202007""",356.887,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202008""",352.07,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202009""",405.008,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202010""",447.655,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202011""",504.487,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202012""",592.504,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202101""",654.692,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202102""",713.692,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202103""",584.752,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202104""",493.069,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202105""",441.645,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202106""",406.279,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202107""",367.549,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202108""",354.959,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202109""",403.329,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202110""",467.883,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202111""",559.3,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202112""",629.574,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202201""",689.542,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202202""",744.047,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202203""",588.882,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202204""",486.714,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202205""",430.155,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202206""",399.12,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202207""",352.502,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202208""",350.076,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202209""",396.31,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202210""",467.504,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202211""",541.07,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
"""PACCPUS""","""202212""",634.921,"""11""","""Total Petroleum Consumed by the Commercial Sector""","""Thousand Barrels per Day"""
